name,address,rate,votes,cost_for_two,latitude,longitude,score
Mughal Samraj,"Room 24, 11th Cross Dead End, Near Kick-on Grass Football Ground, Bellandur, Bangalore",3.2,6.5,600.0,12.929118156433104,77.67872619628906,1.7546666666666657
Mughal Treat,"334, Doddkanhalli, Near WIPRO Corporate Office, Sarjapur Road, Bangalore",3.6,113.66666666666667,700.0,12.910537100020798,77.6853206500201,48.12899514041513
Mughal Treat,"Near KEB Power Station, 27th Main Road, 2nd Sector, HSR Layout, HSR, Bangalore",4.0,435.5,600.0,12.948733279571533,77.61360276791993,224.10481222943716
Mughals Restaurant,"1, Meenakshi Koli Street, Shivaji Circle, Shivajinagar, Bangalore",3.1500000000000004,17.0,550.0,12.985527999999997,77.61289799999999,10.924148944805191
Mughlai Azam,"1, RMV 2nd Stage, 3rd Block, Chikkamaranahalli, New BEL Road, Bangalore",4.0,117.0,1400.0,13.035476,77.569092,72.12570439084723
Mugs N Burgers,"321, B Block, 60 Feet Main Road, AECS Layout, Brookefield, Bangalore",4.0,134.28571428571428,600.0,12.9645481,77.7149766,109.66447160576071
Mukati Kitchen,"65/1, 4th Main, 6th Cross, G M Playa, New Thippsandra Post",3.7000000000000006,133.0,500.0,12.9135426,77.5494552,166.27114818590863
Mulabagilu Dosa,"19, V.V.puram National School Road, Basavanagudi, Bangalore",3.6,12.0,100.0,12.956169499999998,77.5706565,5.832000000000001
Multi Cakes,"1065, 13th Cross, 6th Main, Kodichikanahalli, Vijay Bank Colony, Bannerghatta Road, Bangalore",3.0,9.0,200.0,12.9073594,77.612143,0.216849489795918
Multi Cakes,"49, Vishveshwarya Road, 7th Phase, JP Nagar, Bangalore",3.8,72.5,200.0,12.8889601,77.5858639,63.43290142652866
Multi Cakes,"86, 3rd Main, Dollars Colony, 4th Phase, JP Nagar, Bangalore",3.7,44.25,200.0,12.9037325,77.5947958,50.31169627751699
Multi Ruchish,"48, 2nd Cross, Jananeshwari Layout, Thindlu, Vidyaranyapura post, Banaswadi, Bangalore.",0.0,0.0,250.0,13.013787269592283,77.65107727050781,0.0
Multi Snacky Hub,"48, 2nd Cross, Jananeshwari Layout, Thindlu, Vidyaranyapura Post, Basavanagudi, Bangalore.",0.0,0.0,200.0,12.943451881408691,77.5740966796875,0.0
Mum?s Kitchen,"31, 2nd Floor, 5th Main, Shantiniketan Layout, SGR College Road, Munnekolala, Marathahalli, Bangalore",3.5,118.0,200.0,12.9495866,77.7010776,106.78795030209244
Mumbai Badam Milk & Lassi Center,"11/3, Old Market Road, V V Puram, Basavanagudi, Bangalore",3.6,23.0,100.0,12.951280685688,77.5774431145811,22.634460073260072
Mumbai Bistro,"134, K N Complex, Opposite Canara Bank, Temple Street, 11th Cross, Malleshwaram, Bangalore",4.2,504.6666666666667,500.0,12.976746559143066,77.57527923583984,513.6497333333333
Mumbai Kulfi,"1, 1634, 22nd Cross, 26th Main, Sector 2, HSR, Bangalore",4.0,92.0,100.0,12.9086125,77.6514793,88.47333333333333
Mumbai Kulfi,"13th Cross, Neeladri Nagar Main Road, Opposite Ajmera Infinity, Phase 1, Electronic City, Bangalore",3.7,61.0,100.0,12.8410232,77.6517951,106.62520433253243
Mumbai Spice,"18/2, Temple Road, 10th Cross, Malleshwaram, Bangalore",3.7,100.0,400.0,12.9929076763262,77.5636297109825,99.71246173962146
Mumbai Xpress,"4th Cross, Bellandur, Annaiah Reddy Layout, Opposite Mahaganapathi Temple, Bellandur, Bangalore",2.8600000000000003,90.2,350.0,12.97597,77.673206,20.13701150793648
Mumbai Xpress,"Shop 1, S.S Plaza, Opposite Ramaiah College Gate, MSRE Road, Mathikere, New BEL Road, Bangalore",3.7000000000000006,418.0,400.0,12.976746559143066,77.57527923583984,274.4501538690475
Mummy Dhaba,"Next To Lavanya Theater, St.John's Road, Ulsoor, Bangalore",3.2923076923076917,46.92307692307692,300.0,47.56266784667969,-52.71088409423828,49.568666187739204
Mummy's Kitchen,"327, S.K.Towers, 3rd Cross, Kodihalli Main Road, Old Airport Road, Bangalore",3.7,16.0,300.0,12.9669873489464,77.6501338330417,10.153896296296296
Mummy's Kitchen,"SMR Vinaya Vatika Apartment, Nagannapalya, Maruti Seva Nagar, Banaswadi, Bangalore",3.5,9.0,300.0,13.013787269592283,77.65107727050781,7.40803872053872
MumÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂs Kitchen,"31, 2nd Floor, 5th Main, Shantiniketan Layout, SGR College Road, Munnekolala, Marathahalli, Bangalore",3.5,118.0,200.0,12.9495866,77.7010776,110.07791517943848
Munch Box,"60, A.N.D Main Road, Opposite Sambharam College, Vidynarayanpura, New BEL Road, Bangalore",0.0,0.0,400.0,13.0393343518423,77.5640581977822,0.0
Munchies,"1-A, Albert Street, Brigade Tower",3.899999999999999,64.82352941176471,250.0,13.784057717647059,115.87125553529414,17.907499999999995
Murali Military hotel,"49/8, 29th B Main, 100ft Ring Road, 1st Stage, BTM, Bangalore",0.0,0.0,300.0,12.9138420000026,77.6271827499644,0.0
Murli,"207, Green Glen Layout, Opposite M.K. Ahmed Super Market, Bellandur, Bangalore",3.9,1239.5,500.0,12.926833,77.6698821,1484.9439254464278
Murli,"38, Ground Floor, 7th Cross, 22nd Main, Sector 1, HSR, Bangalore",3.7,79.0,500.0,12.919537,77.6468226,30.576471885546244
Murphy's Brewhouse - The Paul Bangalore,"The Paul Bangalore, 139/28, Opposite Embassy Golf Links, Off Intermediate Ring Road, Domlur, Bangalore",4.299999999999999,2035.0,1700.0,12.965655326843262,77.62571716308594,3035.6701644043305
Murugan Mess,"195, Seppings Road",3.3000000000000003,7.0,150.0,12.987537584627107,77.60869444968098,8.749552884615383
Muscat Restaurant,"Kaverappa Layout, Panathur Main Road, Kadubisanahalli, Marathahalli, Bangalore",3.0,47.25,400.0,12.935969900066,77.7076916999867,11.221874999999986
Mustard Cafe,"1053, 1st Floor, Above Natural's Salon, 80 Feet Road, Koramangala 3rd Block, Bangalore",4.1000000000000005,892.5384615384615,800.0,12.926473799999998,77.63328360000001,896.5049476949118
Mustard Food Court,"1050, 1st Floor, 80 Feet Road, 3rd Block, Koramangala 3rd Block, Bangalore",3.6000000000000005,164.77777777777777,500.0,12.934814000000001,77.613853,12.762458333333328
Mustard Food Court,"46, 18th Main, Sector 3, HSR Layout, HSR, Bangalore",3.9,338.0,500.0,12.917574,77.6444164,429.28880681818174
Mustard Food Court,"591, Doddathogur Village, Near Velankani, Phase I, Electronic City, Bangalore",3.8,57.0,500.0,12.8492397,77.6575992,30.955016848027928
Muthashy's,"3, Brindavan Complex, 20th Main, Maruthi Nagar Main Road, 1st Stage, BTM Layout",4.200000000000001,468.0833333333333,400.0,12.918387969637257,77.6128673631269,156.05410746527775
Muziris,"177, 9th Main Road, Sector 7, HSR, Bangalore",3.6,24.0,250.0,12.9104066,77.6353105,13.310857142857149
My Cafe,"538, Near Infosys, 6th Gate, Konappa Agrahara, Electronic City, Bangalore",3.6,16.0,350.0,12.847806930541992,77.66319274902344,9.762128138528134
My China,"302, 5th Main, HRBR Layout, Kalyan Nagar, Bangalore",3.0,14.0,600.0,13.0198804,77.64098,10.868512626262625
My Dabeli & My Pizza,"743,7th Cross, Rasta Travels, BTM, Bangalore",3.4,5.0,400.0,12.930731,77.624293,3.499166666666666
My Little China,"117/2, Agara Main Road, Horamaruv, Hennur, Bangalore",3.7000000000000006,32.0,300.0,13.0377938295003,77.6499972483096,-8.444840006590859
My Place - Gokulam Grand Hotel & Spa,"Gokulam Grand Hotel & Spa, 115, Gokula Extension, HMT Road (Near BEL circle), New BEL Road, Bangalore",4.2,426.0,1800.0,12.976746559143066,77.57527923583984,552.9654003787878
My Space - WelcomeHotel Bengaluru,"WelcomeHotel Bengaluru, 46, Richmond Road, Bangalore",3.899999999999999,23.0,2000.0,12.968886999999997,77.61422200000001,10.988249999999997
My Tea House,"224/Y, 4th Phase, 7th Block, 100 Feet Ring Road, Near Kamakya Theatre, Banashankari, Bangalore",3.6,62.0,600.0,12.9259736,77.54945,20.088
My Tea House,"572, 30th Main, 3rd Stage, Banashankari, Bangalore",0.0,0.0,666.6666666666666,12.930803499999998,77.5527638,0.0
MyPotli,"Afforio Enterprises, LMC Industrial Layout, Chunchgatta Main Road, JP Nagar, Bangalore",3.7,18.0,100.0,12.906097412109377,77.58045196533203,27.748780219780222
Mylari Biryani Family Restaurant,"198, 2nd Block, 3rd Stage, Outer Ring Road, Banashankari, Bangalore",3.7,73.0,400.0,12.9239399,77.5508174,4.322135912698406
Mynt - The Taj West End,"Taj West End, Race Course Road, Bangalore",4.1,340.5,2500.0,12.9842086748567,77.5834243312944,434.00121507374604
Mynutrikitchen,"No. 157, shop #6, 1st floor, 2nd cross, yellukunte road, 3rd sector HSR layout, Bangalore:560068",3.6,59.0,300.0,12.9013637,77.6553165,62.823348653144215
Myrasoiya.com,"66, 5th Cross,Near SJR Park Vista, Ambalipura, Harlur Road, Sarjapur Road, Bangalore",3.4,20.0,350.0,12.9144178,77.6643386,16.04233333333333
Mysore Carnival Restaurant,"17, Kathalipalya, Koramangala 6th Block, Bangalore",3.8,14.0,350.0,12.936142921447754,77.62519836425781,19.270222222222223
Mysore Hanumanthu Palav,"719/A, Dr MC Modi Hospital Rd, Basaveshwar Nagar, Rajajinagar, Bangalore",3.9,72.0,500.0,12.9993457,77.5410826,39.825481428571415
Mystery House,"202, 4th Main Road 2nd A Cross, OMBR Layout, Banaswadi, Bangalore",3.4,6.0,300.0,13.0061035,77.6519165,5.358777777777778
Mystique Palate,"615/1, 10th C Main,32nd Cross Road ,Janardhan Mansion, 4th Block, Jayanagar, Bangalore",4.1000000000000005,338.0,300.0,12.926935,77.583647,216.34007564083467
Myu Bar at Gilly's Redefined,"413, 100 Feet Road, Koramangala 4th Block, Bangalore",4.446153846153846,1234.0,1200.0,12.9382173496075,77.6283847490814,1439.7016917634157
NEW SUNRISE RESTAURANTS,"53, Indira Gandhi Circle, 80 Feet Road, 1st Phase, JP Nagar, Bangalore",2.7,39.0,500.0,12.9111429,77.578175,6.027522293114552
NGV Fast Food,"13, A4 Sharavathi Block, NGV, Koramangala 6th Block, Bangalore",3.5,8.0,250.0,12.9463174,77.6215049,5.7099797979797975
NH-1,"4, Smart Building, Annaih Reddy Layout, Bellandur Main Road, Bellandur, Bangalore",3.7999999999999994,377.3333333333333,600.0,12.9226891654772,77.6723743485106,195.99020923520916
NH7 Refuel,"Ground Floor, Sky Walk Building, Assaye Road, Ulsoor, Bangalore",3.4500000000000006,18.166666666666668,400.0,12.987212659598898,77.6192129299261,16.054922309027777
NH7 Resto Pub,"The Sahar Pavilion, 2224/2225, Kudlu Gate, Singasandra, Hosur Road, Electronic City, Bangalore",3.2999999999999994,6.0,1400.0,12.847806930541992,77.66319274902344,0.0
NH8,"710, 3rd Floor, Above New Bata Showroom, 80 Feet Road, Indiranagar, Bangalore",4.1,2087.25,800.0,12.9931043500132,77.5389271999257,2966.1430047530084
NH8,"F-21, First Floor, EPIP, Inorbit Mall, Whitefield, Bangalore",4.1499999999999995,476.5,800.0,12.96984577178955,77.75103759765625,674.8242349042507
NISO Chinese Restaurant,"92, Kodigehalli Main Road, Ayyappa Nagar, KR Puram, Bangalore",3.9,36.0,350.0,13.0029818568118,77.7234228586958,43.43602107142858
NMR Multicuisine Restaurant,"200/1, Kudlu Main Road, Near Corporation Bank, Electronic City, Bangalore",3.6,9.0,550.0,12.8894280217192,77.6406795608957,4.7385
NOC Cafe & Catering,"16, Opposite Nursing College, MS Ramaiah Medical Campus, New BEL Road, Bangalore",3.2000000000000006,7.0,400.0,13.0320053,77.5697327,5.820799999999998
NTR Cafe,"No 49, Nehru Main Road, Kammnahalli, Banglore, Sarvagna Nagar, B.B.M.P. East",2.9,4.0,100.0,13.012698700000502,77.635338599995,-2.0879999999999987
NV Naidu Hotel,"Opposite Parimala Theatre, Kalasipalya New Extension, Old Tharagupet, Chickpet, City Market, Bangalore",3.9,37.5,250.0,12.976746559143066,77.57527923583984,26.42092451298701
NV Patisserie,"81, 9th A Main Road, Koramangala 4th Block, Karnataka, India",3.6,10.0,350.0,12.9313322,77.6300452,0.0
NY Pizza & Waffles,"34/2A, Govindhaschetty Palya Main Road, Kamadhenu Layout, Phase 2, Electronic City, Bangalore",3.1,273.0,400.0,13.0316,77.561676,-89.61014999999993
NY Pizza And Waffles,"Sree Renuka Complex, Kaikondarahalli, Sarjapur Road, Bangalore",2.1999999999999997,8.666666666666666,300.0,12.907264886166198,77.694972688615,1.0933159722222223
NY8LIFE,"78/2-23, Fourth Cross, Venkteshwari Layout, Behind Christ College, BTM, Bangalore",3.2,4.0,300.0,12.91946792602539,77.61549377441406,0.0
NYS Kitchen,"201, Nallurahalli Road, Opposite Devagiri Pearls, Siddapura",3.65,25.0,500.0,14.347000122070312,74.89399719238281,34.22052607016455
Naachiyar's,"36/1, Ground Floor, Haudin Road, Ulsoor, Bangalore",3.899999999999999,118.14285714285714,600.0,12.975053900000004,77.61843454999972,71.70290978137122
Naadan Bhakshanasaala,"Service Road, Konappana Agrahara, Electronic City, Bangalore",3.3,8.0,250.0,12.8435243501378,77.673319400379,7.787999999999999
Naani'z Biryani,"G 04, Lavanya Serenity, 13th D Cross, Venkatapura Extension, Teacher's Colony, Koramangala 1st Block, Bangalore",3.3,6.0,300.0,12.92324161529541,77.64383697509766,4.455
Naati Biriyani,"Shop 15, Sree Mahadeshwara Plaza, BTM 1st Stage, Near Jaibheema Nagar Bus Stop, 60 Feet Road, BTM, Bangalore",3.100000000000001,4.0,300.0,12.919540405273438,77.61129760742188,0.0
Naati Manae,"462, 1st Floor, 17th C Main Road, 2nd Cross, KHB Colony, Koramangala 5th Block, Bangalore",3.899999999999999,484.5,700.0,12.9345476,77.6198849,304.61604874997556
Naati Manae,"4th Floor, Bangalore Central Mall, 9th Block, JP Nagar, Bangalore",3.1000000000000005,10.0,500.0,12.976746559143066,77.57527923583984,0.7982499999999969
Nadeem's Kitchen,"545 / 36/1 Basement, Safir Mansion, Hennur Main Road, Kalyan Nagar Post, Hennur, Bangalore",2.9,7.0,500.0,13.0198744763084,77.630016673929,-0.532874999999998
Nadella's Kitchen,"Shop 27/6, Vishweswaraiah Road, Near Sai Baba Temple, BTM 6th Stage Off, Bannerghatta Road, Bangalore",3.25,4.0,300.0,12.976746559143066,77.57527923583984,3.2175000000000002
Naga's,"172, Vega Mall City, 3rd Floor, Srinivasa Industrial Estate,Billekahalli, Bannerghatta Road, Bangalore",2.7,17.25,500.0,12.8817799,77.5884278,-15.136875
Naga's,"2nd Floor, Food Court, VR Mall, Whitefield, Bangalore",3.7,36.0,600.0,12.96984577178955,77.75103759765625,11.988
Nagappa Naidu Hotel,"Shantha Murthy Building, Opposite Oxford College, GB Palya Road, Hongasandra, Near Bommanahalli, Bangalore",0.0,0.0,200.0,12.897507667541504,77.61346435546875,0.0
Nagarjuna,"138, 1st Cross, KHB Colony, Koramangala 5th Block, Bangalore",4.299999999999999,2303.5,800.0,12.933522,77.621263,2913.5027866477194
Nagarjuna,"174/1, Bannerghatta Main Road, Bannerghatta Road, Bangalore",4.2,1287.3333333333333,800.0,12.879234000000002,77.595757,1282.526498589569
Nagarjuna,"195, Double Road, Indiranagar, Bangalore",4.2,1926.0,850.0,12.9799326000032,77.6370261999733,1895.2246407823777
Nagarjuna,"44/1, Residency Road, Bangalore",4.299999999999999,1786.5,800.0,12.973257,77.60911899999999,1850.2997909401613
Nagarjuna,"88, Outer Ring Road, Next More Supermarket, Marathahalli, Bangalore",4.2,970.0,800.0,12.959869,77.7013341,1367.7301238675282
Nagarjuna Chimney,"21/22, 22nd Cross, 3rd Block, Jayanagar, Bangalore",4.0,930.0,600.0,12.961576461791992,77.5967788696289,305.4106168869271
Nagas,"14th Main, 4th Sector, HSR, Bangalore",2.966666666666667,7.0,300.0,12.9163728,77.63797899999999,-1.541924999999998
Nagas,"1st Floor Skywards Sun Park, Neeladri Road, Karuna Nagar, Phase 1, Electronic City, Bangalore",0.0,0.0,300.0,12.853686,77.666788,0.0
Nagas,"710, Thubarahalli, Varthur Main Road, Whitefield, Bangalore",2.95,9.5,300.0,12.9563246521007,77.709006722492,-8.806000000000001
Nagas,"Food Court, Ascendas Park Square Mall, ITPL Main Road, Whitefield, Bangalore",3.45,95.0,500.0,12.96984577178955,77.75103759765625,-58.88022486772484
Nagas,"Kitchens@, No. 19, 35/4, 24th Main, JP Nagar 7th Phase, Puttenahalli, Bangalore",3.05,10.0,300.0,12.9128212,77.5855952,-2.4314269179894166
Nagas,"Trifecta Adatto, 21, ITPB Main Road, Garudachar Palya, Mahadevapura, Whitefield, Bangalore",2.9,9.0,300.0,12.993182182312012,77.7021255493164,-10.073596153846152
Nagas,"Vaishnavi Sapphire Centre, Food Court, Tumkur Road, Yeshwantpur, Bangalore",3.3,34.0,500.0,13.0263634994559,77.5475182055005,15.135312499999996
Nagashree's,"13, KH Road, Shanti Nagar, Bangalore",2.8999999999999995,46.0,550.0,12.962418,77.598485,14.820147404668184
Nagli Veg & Non Veg,"122, Old Airport Road, Bangalore",0.0,0.0,150.0,12.9598141000121,77.6483467000028,0.0
Naidoo's Donne Biryani,"Opposite SBI Bank, ITC Kammanahalli Main Road, Kammanahalli, Bangalore-33, Bengaluru",3.5,13.0,300.0,13.012423,77.63507,9.1
Naidu Military Hotel,"50, Oil Mill Road Corner, Opposite Davis Bar, Kammanahalli, Bangalore",3.5,13.0,250.0,13.0128324448501,77.6346861390144,6.33395576131687
Naidu Military Hotel,"9/3, Lalbagh Main Gate, Shanti Nagar, Bangalore",2.7000000000000006,26.0,600.0,12.9503309779224,77.6042861444721,-0.5849999999999977
Naina Nand Food Express,"59, 10th Cross,10th Main, 4th Block, Maruthi Layout, HBR Layout, Bangalore",3.3249999999999997,8.25,300.0,13.052041053771973,77.63249206542969,10.6711875
Nainital North Indian Restaurant,"Shikaripalya Main Road, Electronic City, Bangalore",3.5,73.0,400.0,12.8389601000019,77.6589076999909,124.45127473581641
Nakkala's Food Hunt,"Nageshwar Rao Building, 3rd Crass Kamadhenu, Layout B Narayanapura, Mahadevapura, Marathahalli, Bangalore",2.4,135.0,600.0,12.9545259475708,77.70270538330078,-27.77142857142857
Nakkshatra,"195, Double Road, Above Nagarjuna, Indiranagar, Bangalore",3.9,79.0,1100.0,12.9728929254125,77.6362606489591,79.25923203584084
Nakkshatra,"88, 1st Floor, Outer Ring Road, Marathahalli, Bangalore",4.5,443.0,900.0,12.959869,77.7013341,582.3378687224766
NalaMaharaja,"976, 1st Floor, Above SBI Bank, Vidyaranyapura Last BusStop, New BEL Road, Bangalore",3.3,7.0,500.0,13.080331,77.559124,6.451666666666667
Nalaas Aapakadai,"Food Court, Phoenix Market City Mall, Whitefield, Bangalore",2.7,33.0,400.0,12.96984577178955,77.75103759765625,10.25382653061224
Nalukettu,"Deccan Suites, 3, Hennur Main Road, Next to Teachers Academy, HBR Layout, Bangalore",3.5,4.0,450.0,13.025376,77.631282,2.264999999999999
Namak,"62/4, Above ICICI bank, Near Elements Mall, Thanisandra Main Road, Bharath Nagar, Manayata Tech Park, Sinthan Nagar, Nagawara, Bangalore",3.1,5.0,650.0,13.024263381958008,77.61666107177734,-2.228125
Namak Swad Anusaar,"2nd Cross, Green Garden Layout,Sai Baba Temple Road, Kundalahalli, Marathahalli, Bangalore",3.8,155.5,400.0,12.9460139079844,77.7155875991325,103.17301587301587
Namakh Store And Cafe,"191, Next To airtel Store, New BEL Road, Bangalore",3.7,18.0,400.0,13.0364632099466,77.5664068118143,6.807074999999996
Namana Garden,"910, 5th Cross Road, Vijaya Bank Layout, Bilekahalli,BTM, Bangalore",2.6,75.0,400.0,12.9123534,77.6125285,28.089285714285708
Namana Restaurant,"37 E, 80 Feet Road, Basaveshwara Nagar, Bangalore",3.7,30.0,300.0,12.9840509000001,77.5370144499977,33.21264842300557
Namaste,"69, 7th Main Road, 2nd Stage, BTM, Bangalore",0.0,0.0,70.0,12.9117206,77.5954442,0.0
Namaste Kitchen,"88, Jyoti Nivas College Road, Koramangala 5th Block, Bengaluru",3.8,172.0,509.09090909090907,12.9333889,77.61563909999998,103.36562962962958
Namdhari's Salad Bar,"789, Near Sony Centre, 12th A Main, HAL 2nd Stage, Off 100 Feet Road, Indiranagar, Bangalore",3.9,82.0,350.0,12.970307,77.640699,0.0
Nami's Global Kitchen,"1/2, 13 Main, Second Cross, H.A.L, Second Stage, Doopanahalli, Indiranagar, Bangalore",3.3,6.0,240.0,12.973082,77.637314,3.96
Namma Atithi,"# Chinnappa Building, Grand Mart, Sampige Nagara, Electronic City, Bangalore",0.0,0.0,200.0,12.847806930541992,77.66319274902344,0.0
Namma Banashankari Donne Biryani,"40, 13th Cross, Metro Pillar 58, 1st Phase, JP Nagar, Bangalore",4.0200000000000005,98.4,250.0,12.906097412109379,77.58045196533203,-15.8248
Namma Biriyani,"63, 5th Block, Jyoti Nivas College Road, Bengaluru, Koramangala 5th Block, Bangalore",3.709090909090909,16.181818181818183,250.0,12.93339984832209,77.61547888929333,-11.418344588744587
Namma Biryani,"1111, Near KIMS, 30th Main Road, Siddanna Layout, Stage 2, Banashankari, Bangalore",3.6,24.0,250.0,12.927866599999998,77.5621637,9.968806611570246
Namma Brahmin's Idli,"30th Cross, 8th Main, Near Jain Temple, 4th Block, Jayanagar, Bangalore",3.66,36.2,100.0,19.044595336914064,62.73241353034973,21.732135052632163
Namma Halli Jonne Biryani,"Shop 1, Site 23/4, Chamundeshwari Complex, Chamundeshwari Layout, Shanthinikethan Main Road, Arekere, Bannerghatta Road, Bangalore",3.3,4.0,300.0,12.976746559143066,77.57527923583984,4.461599999999999
